@relation twitter4j

@attribute fqCaller string
@attribute fqCalls string

@data
'jp.senchan.android.wasatter.client.OldWassrClient.getItems','twitter4j.internal.http.HttpClientWrapper.get twitter4j.internal.http.HttpResponse.asJSONArray twitter4j.internal.http.HTMLEntity.unescape twitter4j.internal.http.HTMLEntity.unescape twitter4j.internal.http.HTMLEntity.unescape twitter4j.internal.http.HTMLEntity.unescape'
'jp.senchan.android.wasatter.client.OldWassrClient.getChannelList','twitter4j.internal.http.HttpClientWrapper.get'
'jp.senchan.android.wasatter.client.OldWassrClient.updateTimeLine','twitter4j.internal.http.HttpClientWrapper.post'
'jp.senchan.android.wasatter.client.OldWassrClient.updateChannel','twitter4j.internal.http.HttpClientWrapper.post'
'jp.senchan.android.wasatter.client.OldWassrClient.favorite','twitter4j.internal.http.HttpClientWrapper.post twitter4j.internal.http.HttpClientWrapper.post twitter4j.TwitterException.printStackTrace'
'jp.senchan.android.wasatter.client.OldWassrClient.channelFavorite','twitter4j.internal.http.HttpClientWrapper.post twitter4j.TwitterException.printStackTrace'
'jp.senchan.android.wasatter.client.OldWassrClient.getAuthorization','twitter4j.auth.BasicAuthorization.<init>'
'org.mariotaku.twidere.model.ParcelableLocation.ParcelableLocation','twitter4j.GeoLocation.getLatitude twitter4j.GeoLocation.getLongitude'
'org.mariotaku.twidere.model.ParcelableStatus.ParcelableStatus','twitter4j.Status.getId twitter4j.Status.isRetweet twitter4j.Status.getRetweetedStatus twitter4j.Status.getUser twitter4j.Status.getId twitter4j.User.getId twitter4j.User.getName twitter4j.User.getScreenName twitter4j.Status.getUser twitter4j.User.getId twitter4j.User.getName twitter4j.User.getScreenName twitter4j.User.getProfileImageURL twitter4j.User.isProtected twitter4j.User.isVerified twitter4j.Status.getMediaEntities twitter4j.Status.getCreatedAt twitter4j.Status.getText twitter4j.Status.getRetweetCount twitter4j.Status.getInReplyToScreenName twitter4j.Status.getInReplyToStatusId twitter4j.Status.getSource twitter4j.Status.getGeoLocation twitter4j.Status.isFavorited'
'org.mariotaku.twidere.model.ParcelableUser.ParcelableUser','twitter4j.User.getId twitter4j.User.getCreatedAt twitter4j.User.isProtected twitter4j.User.isVerified twitter4j.User.getName twitter4j.User.getScreenName twitter4j.User.getDescription twitter4j.User.getLocation twitter4j.User.getProfileImageURL'
'org.mariotaku.twidere.model.ParcelableUserList.ParcelableUserList','twitter4j.UserList.getUser twitter4j.UserList.getId twitter4j.UserList.isPublic twitter4j.UserList.isFollowing twitter4j.UserList.getName twitter4j.UserList.getDescription twitter4j.User.getId twitter4j.User.getName twitter4j.User.getScreenName twitter4j.User.getProfileImageURL'
'com.nookdevs.twook.services.PersonalMessagesDownloaderService.getTweets','twitter4j.Twitter.getUserTimeline twitter4j.TwitterException.getMessage'
'info.mahmoudhossam.twitter.PostStatus.onTweet','twitter4j.Twitter.updateStatus'
'com.oreilly.android.otweet.tasks.PostTweetAsyncTask.doInBackground','twitter4j.Twitter.updateStatus'
'com.bourke.finch.ProfileActivity.onFailure','twitter4j.TwitterException.printStackTrace twitter4j.TwitterException.printStackTrace'
'com.bourke.finch.ProfileActivity.populateProfileView','twitter4j.User.getScreenName twitter4j.User.getDescription'
'jp.katahirado.android.tsubunomi.task.ProfileAndHelpConfigurationTask.doInBackground','twitter4j.Twitter.getAPIConfiguration twitter4j.Twitter.verifyCredentials twitter4j.TwitterException.printStackTrace'
'org.sakaiproject.profile2.logic.ProfileExternalIntegrationLogicImpl.getTwitterName','twitter4j.http.AccessToken.<init> twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getOAuthAuthorizedInstance twitter4j.Twitter.verifyCredentials twitter4j.TwitterException.getClass twitter4j.TwitterException.getMessage'
'org.sakaiproject.profile2.logic.ProfileExternalIntegrationLogicImpl.TwitterUpdater.run','twitter4j.http.AccessToken.<init> twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getOAuthAuthorizedInstance twitter4j.Twitter.updateStatus'
'com.bourke.finch.lazylist.ProfileImageLoader.getBitmap','twitter4j.Twitter.getProfileImage twitter4j.ProfileImage.getURL twitter4j.TwitterException.printStackTrace'
'com.nookdevs.twook.services.PublicMessagesDownloaderService.getTweets','twitter4j.Twitter.getPublicTimeline twitter4j.TwitterException.getMessage'
'edu.umd.cs.dmonner.tweater.Querier.addQueue','twitter4j.TwitterStream.addListener'
'edu.umd.cs.dmonner.tweater.Querier.connect','twitter4j.FilterQuery.<init> twitter4j.FilterQuery.track twitter4j.FilterQuery.follow twitter4j.TwitterStream.filter'
'edu.umd.cs.dmonner.tweater.Querier.disconnect','twitter4j.TwitterStream.cleanUp'
'com.t3hh4xx0r.tweezee.Receiver.onReceive','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.auth.AccessToken.<init> twitter4j.Twitter.setOAuthConsumer twitter4j.Twitter.setOAuthAccessToken twitter4j.Twitter.getRateLimitStatus'
'com.example.android.recipe102.Recipe102.onResume','twitter4j.conf.ConfigurationContext.getInstance twitter4j.http.AccessToken.<init> twitter4j.conf.Configuration.getOAuthConsumerKey twitter4j.conf.Configuration.getOAuthConsumerSecret twitter4j.http.OAuthAuthorization.<init> twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.getHomeTimeline twitter4j.Status.getUser twitter4j.Status.getText twitter4j.TwitterException.printStackTrace'
'com.nookdevs.twook.services.RepliesDownloaderService.getTweets','twitter4j.Twitter.getMentions twitter4j.TwitterException.getMessage'
'labs.paradigmatecnologico.com.RetweetMonitor.button_captureMouseClicked','twitter4j.conf.ConfigurationBuilder.<init> twitter4j.conf.ConfigurationBuilder.setDebugEnabled twitter4j.conf.ConfigurationBuilder.setUseSSL twitter4j.conf.ConfigurationBuilder.setUser twitter4j.conf.ConfigurationBuilder.setPassword twitter4j.conf.ConfigurationBuilder.build twitter4j.TwitterStreamFactory.<init> twitter4j.TwitterStreamFactory.getInstance twitter4j.StatusListener.<init> twitter4j.TwitterStream.addListener twitter4j.FilterQuery.<init> twitter4j.FilterQuery.track twitter4j.TwitterStream.filter twitter4j.TwitterStream.sample twitter4j.TwitterStream.shutdown'
'labs.paradigmatecnologico.com.RetweetMonitor.onStatus','twitter4j.Status.isRetweet twitter4j.Status.getUser twitter4j.Status.getRetweetedStatus'
'labs.paradigmatecnologico.com.RetweetMonitor.cleanActionPerformed','twitter4j.TwitterStream.shutdown'
'org.apache.camel.component.twitter.consumer.timeline.RetweetsConsumer.pollConsume','twitter4j.Paging.<init> twitter4j.Status.getId'
'com.kanjava.jenkins.plugins.widgetsample.SampleWidget.getTweets','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Query.<init>'
'com.nookdevs.twook.services.SearchService.getTweets','twitter4j.Query.<init> twitter4j.Twitter.search twitter4j.QueryResult.getTweets twitter4j.TwitterException.getMessage'
'jp.katahirado.android.tsubunomi.activity.SearchTimelineActivity.buildQuery','twitter4j.Query.<init> twitter4j.Query.setQuery twitter4j.Query.setLang'
'jp.katahirado.android.tsubunomi.task.SearchTimelineTask.doInBackground','twitter4j.Query.getQuery twitter4j.QueryResult.getTweets twitter4j.TwitterException.printStackTrace'
'net.londatiga.android.twitpic.SendImageActivity.ImageSender.doInBackground','twitter4j.conf.ConfigurationBuilder.<init> twitter4j.conf.ConfigurationBuilder.setOAuthConsumerKey twitter4j.http.AccessToken.getToken twitter4j.http.AccessToken.getTokenSecret twitter4j.conf.Configuration.getOAuthConsumerKey twitter4j.conf.Configuration.getOAuthConsumerSecret twitter4j.conf.Configuration.getOAuthAccessToken twitter4j.conf.Configuration.getOAuthAccessTokenSecret twitter4j.http.AccessToken.<init> twitter4j.http.OAuthAuthorization.<init> twitter4j.util.ImageUpload.getTwitpicUploader twitter4j.util.ImageUpload.upload'
'com.oreilly.android.otweet.authorization.SettingsHelper.configureOAuth','twitter4j.Twitter.setOAuthConsumer twitter4j.Twitter.setOAuthAccessToken'
'com.oreilly.android.otweet.authorization.SettingsHelper.storeAccessToken','twitter4j.http.AccessToken.getToken twitter4j.http.AccessToken.getTokenSecret'
'com.oreilly.android.otweet.authorization.SettingsHelper.loadAccessToken','twitter4j.http.AccessToken.<init>'
'us.rddt.IRCBot.Handlers.Shouts.tweetShout','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.setOAuthConsumer twitter4j.auth.AccessToken.<init> twitter4j.Twitter.setOAuthAccessToken twitter4j.Twitter.updateStatus'
'com.twitstreet.servlet.SigninServlet.doGet','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.setOAuthConsumer twitter4j.Twitter.getOAuthRequestToken twitter4j.auth.RequestToken.getAuthenticationURL twitter4j.auth.RequestToken.getAuthenticationURL'
'com.twitstreet.twitter.SimpleTwitterUser.SimpleTwitterUser','twitter4j.User.getId twitter4j.User.getScreenName twitter4j.User.getProfileImageURL twitter4j.User.getFollowersCount twitter4j.User.isVerified'
'twickery.web.SiteStreams.start','twitter4j.conf.PropertyConfiguration.<init> twitter4j.TwitterStreamFactory.<init> twitter4j.TwitterStreamFactory.getInstance twitter4j.TwitterStream.addListener twitter4j.auth.AccessToken.<init> twitter4j.TwitterStream.setOAuthAccessToken twitter4j.TwitterStream.site'
'twickery.web.SiteStreams.onStatus','twitter4j.Status.getUser twitter4j.Status.getRetweetedStatus'
'twickery.web.SiteStreams.apply','twitter4j.User.getId twitter4j.User.getId'
'twickery.web.SiteStreams.tweet','twitter4j.Status.getId'
'twickery.web.SiteStreams.user','twitter4j.User.getScreenName'
'twickery.web.SiteStreams.stop','twitter4j.TwitterStream.shutdown'
'de.bsd.zwitscher.StatusAdapter.getView','twitter4j.Status.getId twitter4j.Status.getRetweetedStatus twitter4j.Status.getUser twitter4j.Status.getInReplyToScreenName twitter4j.Status.getInReplyToScreenName twitter4j.Status.getRetweetedStatus twitter4j.Status.getUser twitter4j.DirectMessage.getSender twitter4j.DirectMessage.getText twitter4j.DirectMessage.getSender twitter4j.DirectMessage.getRecipient'
'de.bsd.zwitscher.StatusAdapter.appendUserInfo','twitter4j.User.getName twitter4j.User.getScreenName twitter4j.User.getName twitter4j.User.getScreenName'
'de.bsd.zwitscher.StatusAdapter.textWithReplaceTokens','twitter4j.Status.getText twitter4j.Status.getText twitter4j.Status.getMediaEntities twitter4j.Status.getMediaEntities twitter4j.MediaEntity.getURL twitter4j.MediaEntity.getDisplayURL twitter4j.MediaEntity.getDisplayURL twitter4j.Status.getURLEntities twitter4j.Status.getURLEntities twitter4j.URLEntity.getURL twitter4j.URLEntity.getDisplayURL twitter4j.URLEntity.getDisplayURL'
'com.oreilly.android.otweet.activities.StatusDetailActivity.showStatus','twitter4j.Status.getUser twitter4j.Status.getText twitter4j.Status.getCreatedAt twitter4j.Status.getInReplyToScreenName twitter4j.Status.getInReplyToScreenName twitter4j.Status.getGeoLocation twitter4j.Status.getGeoLocation twitter4j.GeoLocation.getLatitude twitter4j.GeoLocation.getLongitude'
'org.mariotaku.twidere.fragment.StatusFragment.StatusLoader.loadInBackground','twitter4j.Twitter.showStatus'
'org.mariotaku.twidere.fragment.StatusFragment.FollowInfoLoader.isAllFollowing','twitter4j.Twitter.showFriendship twitter4j.Relationship.isSourceFollowingTarget'
'h2weibo.utils.StatusImageExtractor.extract','twitter4j.internal.org.json.JSONObject.<init> twitter4j.internal.org.json.JSONObject.get'
'com.oreilly.android.otweet.activities.StatusListActivity.loadHomeTimeline','twitter4j.Twitter.getHomeTimeline'
'com.oreilly.android.otweet.activities.StatusListActivity.loadHomeTimeline','twitter4j.Twitter.getHomeTimeline'
'com.oreilly.android.otweet.activities.StatusListActivity.run','twitter4j.Paging.<init> twitter4j.Paging.sinceId twitter4j.Twitter.getHomeTimeline twitter4j.Paging.<init> twitter4j.Paging.maxId twitter4j.Twitter.getHomeTimeline'
'com.oreilly.android.otweet.activities.StatusListActivity.loadHomeTimeline','twitter4j.Twitter.getHomeTimeline'
'com.oreilly.android.otweet.activities.StatusListActivity.loadHomeTimeline','twitter4j.Twitter.getHomeTimeline'
'com.oreilly.android.otweet.activities.StatusListActivity.run','twitter4j.Paging.<init> twitter4j.Paging.sinceId twitter4j.Twitter.getHomeTimeline twitter4j.Paging.<init> twitter4j.Paging.maxId twitter4j.Twitter.getHomeTimeline'
'com.oreilly.android.otweet.adapters.StatusListAdapter.getFirstId','twitter4j.Status.getId'
'com.oreilly.android.otweet.adapters.StatusListAdapter.getLastId','twitter4j.Status.getId'
'com.oreilly.android.otweet.layouts.StatusListItem.setStatus','twitter4j.Status.getUser twitter4j.User.getScreenName twitter4j.Status.getText'
'com.oreilly.android.otweet.layouts.StatusListItem.setStatus','twitter4j.Status.getUser twitter4j.User.getScreenName twitter4j.Status.getText'
'com.github.hborders.stealthmountain.StealthMountainServlet.doGet','twitter4j.conf.ConfigurationBuilder.<init> twitter4j.conf.ConfigurationBuilder.setGZIPEnabled twitter4j.conf.ConfigurationBuilder.build twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.setOAuthConsumer twitter4j.auth.AccessToken.<init> twitter4j.Twitter.setOAuthAccessToken twitter4j.Tweet.getText twitter4j.Tweet.getFromUserId twitter4j.Tweet.getId twitter4j.TwitterException.printStackTrace twitter4j.TwitterException.printStackTrace'
'com.github.hborders.stealthmountain.StealthMountainServlet.findSneakPeakTweets','twitter4j.Query.<init> twitter4j.Query.setLang twitter4j.Query.setResultType twitter4j.Query.setRpp twitter4j.Query.setSinceId twitter4j.Twitter.search'
'com.github.hborders.stealthmountain.StealthMountainServlet.correctSneakPeakTweet','twitter4j.Tweet.getFromUser twitter4j.StatusUpdate.<init> twitter4j.StatusUpdate.setInReplyToStatusId twitter4j.Twitter.updateStatus twitter4j.Status.getId twitter4j.TwitterRuntimeException.printStackTrace twitter4j.TwitterRuntimeException.printStackTrace'
'org.jclouds.demo.tweetstore.controller.StoreTweetsControllerTest.testStoreTweets','twitter4j.User.getScreenName twitter4j.Status.getId twitter4j.Status.getUser twitter4j.Status.getText twitter4j.User.getScreenName twitter4j.Status.getId twitter4j.Status.getUser twitter4j.Status.getText'
'org.jclouds.demo.tweetstore.controller.StoreTweetsControllerTest.testStoreTweets','twitter4j.User.getScreenName twitter4j.Status.getId twitter4j.Status.getUser twitter4j.Status.getText twitter4j.User.getScreenName twitter4j.Status.getId twitter4j.Status.getUser twitter4j.Status.getText'
'org.jclouds.demo.tweetstore.controller.StoreTweetsControllerTest.testStoreTweets','twitter4j.User.getScreenName twitter4j.Status.getId twitter4j.Status.getUser twitter4j.Status.getText twitter4j.User.getScreenName twitter4j.Status.getId twitter4j.Status.getUser twitter4j.Status.getText'
'org.jclouds.demo.tweetstore.controller.StoreTweetsControllerTest.testStoreTweets','twitter4j.User.getScreenName twitter4j.Status.getId twitter4j.Status.getUser twitter4j.Status.getText twitter4j.User.getScreenName twitter4j.Status.getId twitter4j.Status.getUser twitter4j.Status.getText'
'org.jclouds.demo.tweetstore.controller.StoreTweetsController.StatusToBlob.apply','twitter4j.Status.getId twitter4j.Status.getText twitter4j.Status.getUser'
'org.jclouds.demo.tweetstore.controller.StoreTweetsController.addMyTweets','twitter4j.Status.getId twitter4j.Status.getId'
'org.jclouds.demo.tweetstore.controller.StoreTweetsController.doGet','twitter4j.Twitter.getMentions'
'org.apache.camel.component.twitter.consumer.streaming.StreamingConsumer.StreamingConsumer','twitter4j.TwitterStream.addListener'
'org.apache.camel.component.twitter.consumer.streaming.StreamingConsumer.doStop','twitter4j.TwitterStream.shutdown'
'de.bsd.zwitscher.TabWidget.syncLists','twitter4j.UserList.getId twitter4j.UserList.getName twitter4j.UserList.getId twitter4j.UserList.getUser twitter4j.UserList.getId'
'de.bsd.zwitscher.TabWidget.syncSearches','twitter4j.SavedSearch.getId'
'jp.senchan.android.wasatter.task.TaskReloadTimeline.doInBackground','twitter4j.TwitterException.getStatusCode twitter4j.TwitterException.getStatusCode twitter4j.TwitterException.getStatusCode twitter4j.TwitterException.getStatusCode twitter4j.TwitterException.getStatusCode twitter4j.TwitterException.getStatusCode twitter4j.TwitterException.getStatusCode twitter4j.TwitterException.getStatusCode twitter4j.TwitterException.printStackTrace twitter4j.TwitterException.getCause twitter4j.TwitterException.getStatusCode'
'jp.senchan.android.wasatter.task.TaskSetOAuthToken.doInBackground','twitter4j.auth.AccessToken.getToken twitter4j.auth.AccessToken.getTokenSecret twitter4j.TwitterException.printStackTrace'
'jp.senchan.android.wasatter.task.TaskUpdate.doInBackground','twitter4j.TwitterException.getStatusCode twitter4j.TwitterException.getStatusCode twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.setOAuthConsumer twitter4j.auth.AccessToken.<init> twitter4j.Twitter.setOAuthAccessToken twitter4j.Twitter.updateStatus twitter4j.TwitterException.getStatusCode'
'.TestingClass.main','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.setOAuthConsumer twitter4j.Twitter.getOAuthRequestToken twitter4j.auth.RequestToken.getAuthorizationURL twitter4j.Twitter.getOAuthAccessToken twitter4j.Twitter.getOAuthAccessToken twitter4j.Twitter.getFriendsIDs twitter4j.Twitter.getFollowersIDs twitter4j.Twitter.showUser twitter4j.Twitter.getUserTimeline twitter4j.ResponseList<twitter4j.Status>.size twitter4j.ResponseList<twitter4j.Status>.get twitter4j.Paging.<init> twitter4j.Twitter.getRetweetedByIDs twitter4j.User.getId'
'app.jrupac.cleantwitter.TimelineFragment.onParseCompleted','twitter4j.ResponseList<twitter4j.Status>.size twitter4j.ResponseList<twitter4j.Status>.get twitter4j.Status.getUser twitter4j.User.getName twitter4j.User.getScreenName twitter4j.Status.getText twitter4j.User.getCreatedAt twitter4j.User.getProfileImageURL'
'org.mariotaku.twidere.preference.TrendsLocationPreference.compare','twitter4j.Location.getWoeid twitter4j.Location.getWoeid'
'org.mariotaku.twidere.preference.TrendsLocationPreference.onClick','twitter4j.Location.getWoeid'
'org.mariotaku.twidere.preference.TrendsLocationPreference.AvailableTrendsAdapter.findItemPosition','twitter4j.Location.getWoeid'
'org.mariotaku.twidere.preference.TrendsLocationPreference.AvailableTrendsAdapter.getItemId','twitter4j.Location.hashCode'
'org.mariotaku.twidere.preference.TrendsLocationPreference.AvailableTrendsAdapter.getView','twitter4j.Location.getName'
'org.mariotaku.twidere.preference.TrendsLocationPreference.GetAvailableTrendsTask.doInBackground','twitter4j.Twitter.getAvailableTrends twitter4j.TwitterException.printStackTrace'
'de.bsd.zwitscher.TweetAdapter.getView','twitter4j.Tweet.getFromUser twitter4j.Tweet.getToUser twitter4j.Tweet.getToUser twitter4j.Tweet.getText twitter4j.Tweet.getFromUser twitter4j.Tweet.getCreatedAt'
'io.beancounter.listener.TweetConverter.convert','twitter4j.Status.getCreatedAt twitter4j.Status.getText twitter4j.Status.getUser twitter4j.Status.getUser twitter4j.Status.getURLEntities twitter4j.URLEntity.getExpandedURL twitter4j.Status.getHashtagEntities twitter4j.HashtagEntity.getText'
'io.beancounter.listener.TweetConverterTest.setUp','twitter4j.Status.getUser twitter4j.Status.getURLEntities twitter4j.Status.getHashtagEntities'
'io.beancounter.listener.TweetConverterTest.convertsCreatedDate','twitter4j.Status.getCreatedAt'
'io.beancounter.listener.TweetConverterTest.checkTwitterUserId','twitter4j.User.getId'
'io.beancounter.listener.TweetConverterTest.convertsTweetUrl','twitter4j.User.getScreenName'
'io.beancounter.listener.TweetConverterTest.convertsMentionedUrls','twitter4j.URLEntity.getExpandedURL'
'io.beancounter.listener.TweetConverterTest.convertsHashTags','twitter4j.HashtagEntity.getText'
'jp.katahirado.android.tsubunomi.dialog.TweetDialog.onCreate','twitter4j.Tweet.getFromUser'
'jp.katahirado.android.tsubunomi.dialog.TweetDialog.onItemClick','twitter4j.Tweet.getFromUser twitter4j.Tweet.getUserMentionEntities twitter4j.UserMentionEntity.getScreenName twitter4j.Tweet.getId twitter4j.Tweet.getText twitter4j.Tweet.getId twitter4j.Tweet.getFromUser twitter4j.Tweet.getText twitter4j.Tweet.getId twitter4j.Tweet.getId twitter4j.Tweet.getFromUserName twitter4j.Tweet.getFromUserName'
'jobs.TweetJob.doJob','twitter4j.conf.ConfigurationBuilder.<init> twitter4j.conf.ConfigurationBuilder.setDebugEnabled twitter4j.conf.ConfigurationBuilder.build twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.getUserTimeline twitter4j.Status.getId twitter4j.Status.getId twitter4j.Status.getText twitter4j.Status.getCreatedAt twitter4j.Status.getUser twitter4j.TwitterException.getLocalizedMessage'
'de.bsd.zwitscher.TweetListActivity.getTimlinesFromTwitter','twitter4j.Paging.<init> twitter4j.Paging.sinceId twitter4j.Paging.setCount twitter4j.Status.getUser twitter4j.Status.getText'
'de.bsd.zwitscher.TweetListActivity.matchesFilter','twitter4j.Status.getText twitter4j.Status.getURLEntities twitter4j.Status.getURLEntities twitter4j.URLEntity.getExpandedURL'
'de.bsd.zwitscher.TweetListActivity.getDirectsFromTwitter','twitter4j.Paging.<init> twitter4j.Paging.setSinceId'
'de.bsd.zwitscher.TweetListActivity.getSavedSearchFromTwitter','twitter4j.Paging.<init> twitter4j.Paging.setCount'
'de.bsd.zwitscher.TweetListActivity.onScroll','twitter4j.StatusAdapter.getItem twitter4j.DirectMessage.getId twitter4j.StatusAdapter.insert twitter4j.Status.getId twitter4j.StatusAdapter.insert twitter4j.StatusAdapter.notifyDataSetChanged'
'de.bsd.zwitscher.TweetListActivity.GetTimeLineTask.onPostExecute','twitter4j.StatusAdapter.<init>'
'org.plugtree.training.TweetMatcherTest.hello','twitter4j.StatusListener.<init> twitter4j.TwitterStreamFactory.<init> twitter4j.TwitterStreamFactory.getInstance twitter4j.TwitterStream.sample'
'org.plugtree.training.TweetMatcherTest.onStatus','twitter4j.Status.getUser twitter4j.Status.getText'
'org.example.osgi.mailbox.twitter.TweetMessage.TweetMessage','twitter4j.Status.getId twitter4j.Status.getText twitter4j.Status.getUser twitter4j.Tweet.getId twitter4j.Tweet.getText twitter4j.Tweet.getFromUser'
'jp.katahirado.android.tsubunomi.task.TweetPostTask.doInBackground','twitter4j.Twitter.updateStatus twitter4j.TwitterException.printStackTrace'
'net.clov3r.elig.processor.TweetProcessor.parse','twitter4j.Tweet.getFromUser twitter4j.Tweet.getText twitter4j.Tweet.getProfileImageUrl twitter4j.Tweet.getCreatedAt twitter4j.Tweet.getId'
'de.jetwick.tw.TweetProducerViaSearch.run','twitter4j.TwitterException.exceededRateLimitation twitter4j.TwitterException.getRetryAfter'
'de.jetwick.tw.TweetProducerViaStream.run','twitter4j.TwitterStream.shutdown'
'com.tmm.android.twitter.reader.TweetReader.retrieveSpecificUsersTweets','twitter4j.Paging.<init> twitter4j.Twitter.getFriendsTimeline twitter4j.TwitterException.getMessage'
'com.tmm.android.twitter.reader.TweetReader.convertTimelineToJson','twitter4j.Status.getUser twitter4j.Status.getUser twitter4j.Status.getText twitter4j.Status.getCreatedAt twitter4j.Status.getUser twitter4j.Status.getUser twitter4j.Status.getId'
'net.flighttweets.tweets.TweetSaver.saveTweets','twitter4j.Status.getId twitter4j.Status.getUser twitter4j.Status.getUser twitter4j.Status.getText twitter4j.Status.getCreatedAt twitter4j.Status.getRetweetCount twitter4j.Status.getInReplyToStatusId'
'net.flighttweets.tweets.TweetSaver.saveTweet','twitter4j.Status.getId twitter4j.Status.getUser twitter4j.Status.getUser twitter4j.Status.getText twitter4j.Status.getCreatedAt'
'h2weibo.controllers.TweetServlet.doGet','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.auth.AccessToken.<init> twitter4j.Twitter.setOAuthAccessToken twitter4j.Twitter.updateStatus'
'org.jclouds.demo.tweetstore.integration.TweetStoreLiveTest.clearAndCreateContainers','twitter4j.conf.ConfigurationBuilder.<init> twitter4j.conf.ConfigurationBuilder.setOAuthConsumerKey twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.getMentions'
'org.jclouds.demo.tweetstore.integration.TweetStoreLiveTest.clearAndCreateContainers','twitter4j.conf.ConfigurationBuilder.<init> twitter4j.conf.ConfigurationBuilder.setOAuthConsumerKey twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.getMentions'
'org.jclouds.demo.tweetstore.integration.TweetStoreLiveTest.clearAndCreateContainers','twitter4j.conf.ConfigurationBuilder.<init> twitter4j.conf.ConfigurationBuilder.setOAuthConsumerKey twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.getMentions'
'org.jclouds.demo.tweetstore.integration.TweetStoreLiveTest.clearAndCreateContainers','twitter4j.conf.ConfigurationBuilder.<init> twitter4j.conf.ConfigurationBuilder.setOAuthConsumerKey twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.getMentions'
'net.clov3r.elig.processor.TweetUserProcessor.parse','twitter4j.ResponseList<twitter4j.Status>.size twitter4j.ResponseList<twitter4j.Status>.size twitter4j.ResponseList<twitter4j.Status>.get twitter4j.ResponseList<twitter4j.Status>.get twitter4j.ResponseList<twitter4j.Status>.get twitter4j.User.getName twitter4j.User.getScreenName'
'com.pocketcookies.pepco.scraper.Tweeter.Tweeter','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.setOAuthConsumer twitter4j.auth.AccessToken.<init> twitter4j.Twitter.setOAuthAccessToken'
'com.pocketcookies.pepco.scraper.Tweeter.tweetSummary','twitter4j.StatusUpdate.<init> twitter4j.Twitter.updateStatus'
'info.mahmoudhossam.twitter.Tweets.myAdapter.getView','twitter4j.Status.getText twitter4j.Status.getUser twitter4j.Status.getCreatedAt twitter4j.Status.getCreatedAt'
'info.mahmoudhossam.twitter.Tweets.RetrieveTweets.doInBackground','twitter4j.Twitter.getHomeTimeline twitter4j.TwitterException.getMessage'
'it.unibz.controller.tweets.TweetsController.handleRenderRequestInternal','twitter4j.Paging.<init> twitter4j.Twitter.getHomeTimeline twitter4j.Twitter.getScreenName'
'com.t3hh4xx0r.tweezee.TweezeeReceiver.sendTweet','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.setOAuthConsumer twitter4j.Twitter.setOAuthAccessToken twitter4j.Twitter.updateStatus twitter4j.Twitter.updateStatus'
'com.t3hh4xx0r.tweezee.TweezeeReceiver.getToken','twitter4j.auth.AccessToken.<init>'
'twickery.web.Twickery.twitter','twitter4j.TwitterFactory.getInstance'
'twickery.web.Twickery.main','twitter4j.TwitterFactory.<init>'
'org.mariotaku.twidere.service.TwidereService.AddUserListMemberTask.doInBackground','twitter4j.Twitter.addUserListMember twitter4j.Twitter.showUser twitter4j.User.getId twitter4j.User.getId twitter4j.Twitter.addUserListMember'
'org.mariotaku.twidere.service.TwidereService.CacheUsersTask.doInBackground','twitter4j.User.getId'
'org.mariotaku.twidere.service.TwidereService.CancelRetweetTask.doInBackground','twitter4j.Twitter.destroyStatus'
'org.mariotaku.twidere.service.TwidereService.CreateBlockTask.doInBackground','twitter4j.Twitter.createBlock'
'org.mariotaku.twidere.service.TwidereService.CreateFavoriteTask.doInBackground','twitter4j.Twitter.createFavorite'
'org.mariotaku.twidere.service.TwidereService.CreateFriendshipTask.doInBackground','twitter4j.Twitter.createFriendship'
'org.mariotaku.twidere.service.TwidereService.CreateMultiBlockTask.doInBackground','twitter4j.Twitter.createBlock twitter4j.User.getId twitter4j.User.getId'
'org.mariotaku.twidere.service.TwidereService.CreateUserListSubscriptionTask.doInBackground','twitter4j.Twitter.createUserListSubscription'
