@relation resteasy

@attribute fqCaller string
@attribute fqCalls string

@data
'org.collectionspace.services.client.test.AbstractServiceTestImpl.readList','org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.client.test.CLT>.getEntity org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.client.test.CLT>.getStatus org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.client.test.CLT>.getStatus org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.client.test.CLT>.releaseConnection'
'org.collectionspace.services.client.test.AbstractServiceTestImpl.readWorkflow','org.jboss.resteasy.client.ClientResponse<java.lang.String>.getStatus'
'org.collectionspace.services.client.test.AbstractServiceTestImpl.searchWorkflowDeleted','org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.jaxb.AbstractCommonList>.getStatus org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.jaxb.AbstractCommonList>.getEntity org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.jaxb.AbstractCommonList>.getStatus org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.jaxb.AbstractCommonList>.getEntity'
'org.collectionspace.services.client.test.AbstractServiceTestImpl.updateNonExistent','org.jboss.resteasy.client.ClientResponse<java.lang.String>.getStatus'
'org.collectionspace.services.client.test.AbstractServiceTestImpl.updateLifeCycleState','org.jboss.resteasy.client.ClientResponse<java.lang.String>.getEntity org.jboss.resteasy.client.ClientResponse<java.lang.String>.releaseConnection org.jboss.resteasy.client.ClientResponse<java.lang.String>.getEntity org.jboss.resteasy.client.ClientResponse<java.lang.String>.releaseConnection org.jboss.resteasy.client.ClientResponse<java.lang.String>.getEntity org.jboss.resteasy.client.ClientResponse<java.lang.String>.releaseConnection'
'org.collectionspace.services.client.test.AbstractServiceTestImpl.readIncludeDeleted','org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.jaxb.AbstractCommonList>.getEntity org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.jaxb.AbstractCommonList>.releaseConnection'
'org.collectionspace.services.client.test.AbstractServiceTestImpl.readItemsIncludeDeleted','org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.jaxb.AbstractCommonList>.getEntity org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.jaxb.AbstractCommonList>.releaseConnection'
'org.collectionspace.services.client.test.AbstractServiceTestImpl.createTestObject','org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.getStatus'
'org.collectionspace.services.client.test.AbstractServiceTestImpl.createTestItemObject','org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.getStatus'
'org.collectionspace.services.client.test.AbstractServiceTestImpl.readAuthorityItemWorkflow','org.jboss.resteasy.client.ClientResponse<java.lang.String>.getStatus'
'org.collectionspace.services.client.test.AbstractServiceTestImpl.updateItemLifeCycleState','org.jboss.resteasy.client.ClientResponse<java.lang.String>.getEntity org.jboss.resteasy.client.ClientResponse<java.lang.String>.releaseConnection org.jboss.resteasy.client.ClientResponse<java.lang.String>.getEntity org.jboss.resteasy.client.ClientResponse<java.lang.String>.releaseConnection org.jboss.resteasy.client.ClientResponse<java.lang.String>.getEntity org.jboss.resteasy.client.ClientResponse<java.lang.String>.releaseConnection'
'org.zanata.rest.compat.v1_4_4.AccountCompatibilityTest.getAccountXml','org.jboss.resteasy.client.ClientResponse<org.zanata.v1_4_4.rest.dto.Account>.getEntity'
'org.zanata.rest.compat.v1_4_4.AccountCompatibilityTest.putAccountXml','org.jboss.resteasy.client.ClientResponse.getStatus org.jboss.resteasy.client.ClientResponse.getStatus'
'org.zanata.rest.compat.v1_5_0.AccountCompatibilityTest.getAccountXml','org.jboss.resteasy.client.ClientResponse<org.zanata.v1_5_0.rest.dto.Account>.getEntity'
'org.zanata.rest.compat.v1_5_0.AccountCompatibilityTest.putAccountXml','org.jboss.resteasy.client.ClientResponse.getStatus org.jboss.resteasy.client.ClientResponse.getStatus'
'org.zanata.rest.compat.v1_3.AccountCompatibilityTest.getAccountXml','org.jboss.resteasy.client.ClientResponse<org.zanata.v1_3.rest.dto.Account>.getEntity'
'org.zanata.rest.compat.v1_3.AccountCompatibilityTest.putAccountXml','org.jboss.resteasy.client.ClientResponse.getStatus org.jboss.resteasy.client.ClientResponse.getStatus'
'org.zanata.rest.compat.v1_4_4.AccountRawCompatibilityTest.putAccountJson','org.jboss.resteasy.client.ClientResponse.getStatus org.jboss.resteasy.client.ClientResponse.getStatus'
'org.zanata.rest.compat.v1_5_0.AccountRawCompatibilityTest.putAccountJson','org.jboss.resteasy.client.ClientResponse.getStatus org.jboss.resteasy.client.ClientResponse.getStatus'
'org.zanata.rest.compat.v1_3.AccountRawCompatibilityTest.putAccountJson','org.jboss.resteasy.client.ClientResponse.getStatus org.jboss.resteasy.client.ClientResponse.getStatus'
'org.collectionspace.services.account.client.test.AccountRoleServiceTest.create','org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.releaseConnection'
'org.collectionspace.services.account.client.test.AccountRoleServiceTest.readNoRelationship','org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.authorization.AccountRole>.getEntity org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.authorization.AccountRole>.releaseConnection'
'org.collectionspace.services.account.client.test.AccountRoleServiceTest.readRoleAccounts','org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.releaseConnection org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.authorization.AccountRole>.getEntity org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.authorization.AccountRole>.releaseConnection'
'org.collectionspace.services.account.client.test.AccountRoleServiceTest.delete','org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.authorization.AccountRole>.getEntity org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.authorization.AccountRole>.releaseConnection org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.releaseConnection org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.authorization.AccountRole>.getEntity org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.authorization.AccountRole>.releaseConnection org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.getStatus org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.releaseConnection'
'org.collectionspace.services.account.client.test.AccountRoleServiceTest.deleteLockedAccount','org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.getStatus org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.releaseConnection'
'org.collectionspace.services.account.client.test.AccountRoleServiceTest.createAccount','org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.releaseConnection'
'org.collectionspace.services.account.client.test.AccountRoleServiceTest.findPrebuiltAdminAccount','org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommonList>.getEntity org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommonList>.releaseConnection'
'org.collectionspace.services.account.client.test.AccountRoleServiceTest.deleteAccount','org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.releaseConnection'
'org.collectionspace.services.account.client.test.AccountRoleServiceTest.createRole','org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.releaseConnection'
'org.collectionspace.services.account.client.test.AccountRoleServiceTest.deleteRole','org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.releaseConnection'
'org.zanata.rest.service.AccountService.transfer','org.jboss.resteasy.spi.NoLogWebApplicationException.<init> org.jboss.resteasy.spi.NoLogWebApplicationException.<init>'
'org.collectionspace.services.account.client.test.AccountServiceTest.createForUniqueUser','org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.getStatus'
'org.collectionspace.services.account.client.test.AccountServiceTest.createWithInvalidTenant','org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.getStatus'
'org.collectionspace.services.account.client.test.AccountServiceTest.createWithoutUser','org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.getStatus'
'org.collectionspace.services.account.client.test.AccountServiceTest.createWithInvalidEmail','org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.getStatus'
'org.collectionspace.services.account.client.test.AccountServiceTest.createWithoutScreenName','org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.getStatus'
'org.collectionspace.services.account.client.test.AccountServiceTest.createWithInvalidPassword','org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.getStatus'
'org.collectionspace.services.account.client.test.AccountServiceTest.createWithMostInvalid','org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.getStatus'
'org.collectionspace.services.account.client.test.AccountServiceTest.createList','org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.getStatus org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.getStatus org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.getStatus'
'org.collectionspace.services.account.client.test.AccountServiceTest.searchScreenName','org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommonList>.getEntity org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommonList>.releaseConnection'
'org.collectionspace.services.account.client.test.AccountServiceTest.searchUserId','org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommonList>.getEntity org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommonList>.releaseConnection'
'org.collectionspace.services.account.client.test.AccountServiceTest.searchEmail','org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommonList>.getEntity org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommonList>.releaseConnection'
