@relation webobjects

@attribute fqCaller string
@attribute fqCalls string

@data
'er.ajax.AjaxDatePicker.appendToResponse','com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.<init> com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.addObject com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.addObject com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.addObject com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.addObject com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.addObject com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.addObject com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.addObject'
'er.ajax.AjaxDatePicker.validationFailedWithException','com.webobjects.appserver.WOAssociation.keyPath'
'er.ajax.AjaxDefaultSubmitButton.appendToResponse','com.webobjects.appserver.WOContext.component com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOContext.request com.webobjects.appserver.WOResponse.appendContentString'
'er.ajax.AjaxDraggable.draggableObjectForPage','com.webobjects.appserver.WOComponent.context'
'er.ajax.AjaxDraggable.appendToResponse','com.webobjects.appserver.WOContext.session com.webobjects.appserver.WOContext.session'
'er.ajax.AjaxDraggable.createAjaxOptions','com.webobjects.foundation.NSMutableArray.<init> com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject'
'er.ajax.AjaxDroppable.appendToResponse','com.webobjects.appserver.WOContext.elementID'
'er.ajax.AjaxDroppable.createAjaxOptions','com.webobjects.foundation.NSMutableArray.<init> com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableDictionary.objectForKey com.webobjects.foundation.NSMutableDictionary.setObjectForKey'
'er.ajax.AjaxDroppable.onDrop','com.webobjects.foundation.NSMutableDictionary.<init> com.webobjects.foundation.NSMutableDictionary.setObjectForKey com.webobjects.foundation.NSMutableDictionary.setObjectForKey'
'er.ajax.AjaxDroppable.handleRequest','com.webobjects.appserver.WORequest.stringFormValueForKey com.webobjects.appserver.WOContext.page'
'er.ajax.AjaxFileUpload.AjaxFileUpload','com.webobjects.appserver.WOApplication.application com.webobjects.appserver.WOApplication.application'
'er.ajax.AjaxFileUpload.uploadSucceeded','com.webobjects.foundation.NSData.<init>'
'er.ajax.AjaxFileUploadRequestHandler.handleRequest','com.webobjects.appserver.WOApplication.application com.webobjects.appserver.WOApplication.awake com.webobjects.appserver.WOApplication.createContextForRequest com.webobjects.appserver.WOApplication.createResponseInContext com.webobjects.appserver.WOApplication.application com.webobjects.appserver.WORequest.cookieValueForKey com.webobjects.appserver.WORequest.multipartIterator com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOMultipartIterator.nextFormData com.webobjects.appserver.WORequest.stringFormValueForKey com.webobjects.appserver.WOMultipartIterator.contentLengthRemaining com.webobjects.appserver.WOContext._setRequestSessionID com.webobjects.appserver.WOContext._requestSessionID com.webobjects.appserver.WOApplication.application com.webobjects.appserver.WOContext._requestSessionID com.webobjects.appserver.WOApplication.application com.webobjects.foundation.NSArray<java.lang.String>.objectAtIndex com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOApplication.sleep'
'er.ajax.AjaxFlexibleFileUpload._ajaxUploadData','com.webobjects.appserver.WOApplication.application com.webobjects.foundation.NSMutableArray<java.lang.String>.<init> com.webobjects.foundation.NSMutableArray<java.lang.String>.addObject com.webobjects.foundation.NSMutableArray<java.lang.String>.immutableClone'
'er.ajax.AjaxFlexibleFileUpload.ajaxUploadData','com.webobjects.foundation.NSArray<java.lang.String>.componentsJoinedByString'
