@relation wicket

@attribute fqCaller string
@attribute fqCalls string

@data
'org.geoserver.web.data.store.aggregate.AbstractConfigPage.onClick','org.apache.wicket.markup.html.form.Form<org.geotools.data.aggregate.AggregateTypeConfiguration>.getModelObject org.apache.wicket.ajax.AjaxRequestTarget.addComponent org.apache.wicket.markup.html.form.Form<org.geotools.data.aggregate.AggregateTypeConfiguration>.getModelObject org.apache.wicket.ajax.AjaxRequestTarget.addComponent org.apache.wicket.markup.html.form.Form<org.geotools.data.aggregate.AggregateTypeConfiguration>.getModelObject org.apache.wicket.markup.html.form.DropDownChoice<org.geoserver.catalog.StoreInfo>.getModelObject org.apache.wicket.markup.html.form.DropDownChoice<java.lang.String>.getModelObject org.apache.wicket.markup.html.form.DropDownChoice<org.geoserver.catalog.StoreInfo>.setModelObject org.apache.wicket.markup.html.form.DropDownChoice<java.lang.String>.setModelObject org.apache.wicket.markup.html.form.TextField.getModelObject org.apache.wicket.markup.html.form.TextField.getModelObject org.apache.wicket.markup.html.form.TextField.setModelObject org.apache.wicket.ajax.AjaxRequestTarget.addComponent org.apache.wicket.ajax.AjaxRequestTarget.addComponent'
'org.geoserver.web.data.store.aggregate.AbstractConfigPage.addConfigLink','org.apache.wicket.ajax.markup.html.AjaxLink<java.lang.Void>.<init>'
'org.geoserver.web.data.store.aggregate.AbstractConfigPage.cancelLink','org.apache.wicket.markup.html.link.Link.<init>'
'org.geoserver.web.data.store.aggregate.AbstractConfigPage.onSubmit','org.apache.wicket.markup.html.form.Form<org.geotools.data.aggregate.AggregateTypeConfiguration>.getModelObject'
'org.geoserver.web.data.store.aggregate.AbstractConfigPage.saveLink','org.apache.wicket.markup.html.form.SubmitLink.<init>'
'net.rrm.ehour.ui.admin.config.panel.AbstractConfigPanel.createComponents','org.apache.wicket.markup.html.form.Form<net.rrm.ehour.ui.admin.config.dto.MainConfigBackingBean>.setOutputMarkupId org.apache.wicket.markup.html.WebComponent.<init> org.apache.wicket.markup.html.WebComponent.setOutputMarkupId org.apache.wicket.markup.html.form.Form<net.rrm.ehour.ui.admin.config.dto.MainConfigBackingBean>.add'
'net.rrm.ehour.ui.admin.config.panel.AbstractConfigPanel.createForm','org.apache.wicket.markup.html.form.Form<net.rrm.ehour.ui.admin.config.dto.MainConfigBackingBean>.<init>'
'net.rrm.ehour.ui.admin.config.panel.AbstractConfigPanel.onSubmit','org.apache.wicket.model.ResourceModel.<init> org.apache.wicket.model.ResourceModel.<init>'
'net.rrm.ehour.ui.admin.config.panel.AbstractConfigPanel.getAjaxCallDecorator','org.apache.wicket.model.ResourceModel.<init>'
'net.rrm.ehour.ui.admin.config.panel.AbstractConfigPanel.onError','org.apache.wicket.ajax.AjaxRequestTarget.addComponent'
'net.rrm.ehour.ui.admin.config.panel.AbstractConfigPanel.addSubmitButton','org.apache.wicket.ajax.markup.html.form.AjaxButton.<init> org.apache.wicket.markup.html.form.Form<net.rrm.ehour.ui.admin.config.dto.MainConfigBackingBean>.add'
'net.rrm.ehour.ui.admin.config.panel.AbstractConfigPanel.replaceFeedbackMessage','org.apache.wicket.markup.html.basic.Label.<init> org.apache.wicket.markup.html.basic.Label.setOutputMarkupId org.apache.wicket.behavior.SimpleAttributeModifier.<init> org.apache.wicket.markup.html.basic.Label.add org.apache.wicket.markup.html.WebComponent.replaceWith org.apache.wicket.ajax.AjaxRequestTarget.get org.apache.wicket.ajax.AjaxRequestTarget.addComponent'
