@relation cloud9

@attribute fqCaller string
@attribute fqCalls string

@data
'ivory.lsh.eval.FilterResults.MyMapperTopN.configure','edu.umd.cloud9.io.map.HMapIIW.<init> edu.umd.cloud9.io.map.HMapIIW.put edu.umd.cloud9.io.map.HMapIIW.size'
'ivory.lsh.eval.FilterResults.MyMapperTopN.map','edu.umd.cloud9.io.pair.PairOfInts.getLeftElement edu.umd.cloud9.io.pair.PairOfInts.getRightElement edu.umd.cloud9.io.map.HMapIIW.containsKey edu.umd.cloud9.io.pair.PairOfInts.<init>'
'ivory.lsh.eval.FilterResults.MyReducerTopN.reduce','edu.umd.cloud9.io.pair.PairOfInts.getLeftElement edu.umd.cloud9.io.pair.PairOfInts.getRightElement edu.umd.cloud9.io.pair.PairOfInts.<init>'
'ivory.lsh.eval.FilterResults.MyMapper.configure','edu.umd.cloud9.io.map.HMapIIW.<init> edu.umd.cloud9.io.map.HMapIIW.put edu.umd.cloud9.io.map.HMapIIW.size'
'ivory.lsh.eval.FilterResults.MyMapper.map','edu.umd.cloud9.io.pair.PairOfInts.getLeftElement edu.umd.cloud9.io.pair.PairOfInts.getRightElement edu.umd.cloud9.io.map.HMapIIW.containsKey edu.umd.cloud9.io.pair.PairOfInts.set'
'ivory.lsh.bitext.FilterSentencePairs.MyMapper.map','edu.umd.cloud9.io.map.HMapSIW.<init> edu.umd.cloud9.io.map.HMapSIW.increment'
'ivory.lsh.bitext.FindParallelSentencePairs.MyMapper.configure','edu.umd.cloud9.util.map.HMapIV<edu.umd.cloud9.io.array.ArrayListOfIntsWritable>.<init> edu.umd.cloud9.io.pair.PairOfInts.<init>'
'ivory.lsh.bitext.FindParallelSentencePairs.MyMapper.loadPairs','edu.umd.cloud9.io.pair.PairOfInts.getRightElement edu.umd.cloud9.io.pair.PairOfInts.getLeftElement edu.umd.cloud9.util.map.HMapIV<edu.umd.cloud9.io.array.ArrayListOfIntsWritable>.containsKey edu.umd.cloud9.io.array.ArrayListOfIntsWritable.<init> edu.umd.cloud9.util.map.HMapIV<edu.umd.cloud9.io.array.ArrayListOfIntsWritable>.put edu.umd.cloud9.util.map.HMapIV<edu.umd.cloud9.io.array.ArrayListOfIntsWritable>.get edu.umd.cloud9.util.map.HMapIV<edu.umd.cloud9.io.array.ArrayListOfIntsWritable>.containsKey edu.umd.cloud9.io.array.ArrayListOfIntsWritable.<init> edu.umd.cloud9.util.map.HMapIV<edu.umd.cloud9.io.array.ArrayListOfIntsWritable>.put edu.umd.cloud9.util.map.HMapIV<edu.umd.cloud9.io.array.ArrayListOfIntsWritable>.get edu.umd.cloud9.util.map.HMapIV<edu.umd.cloud9.io.array.ArrayListOfIntsWritable>.size'
'ivory.lsh.bitext.FindParallelSentencePairs.MyMapper.map','edu.umd.cloud9.collection.wikipedia.WikipediaPage.getLanguage edu.umd.cloud9.util.map.HMapIV<edu.umd.cloud9.io.array.ArrayListOfIntsWritable>.isEmpty edu.umd.cloud9.util.map.HMapIV<edu.umd.cloud9.io.array.ArrayListOfIntsWritable>.size edu.umd.cloud9.util.map.HMapIV<edu.umd.cloud9.io.array.ArrayListOfIntsWritable>.containsKey edu.umd.cloud9.util.map.HMapIV<edu.umd.cloud9.io.array.ArrayListOfIntsWritable>.get edu.umd.cloud9.io.array.ArrayListOfIntsWritable.<init> edu.umd.cloud9.collection.wikipedia.WikipediaPage.getContent edu.umd.cloud9.collection.wikipedia.WikipediaPage.getContent edu.umd.cloud9.io.array.ArrayListWritable<org.apache.hadoop.io.Text>.size edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.size edu.umd.cloud9.io.pair.PairOfInts.set edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.size edu.umd.cloud9.io.pair.PairOfInts.set edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.size'
'ivory.lsh.bitext.FindParallelSentencePairs.MyReducer.configure','edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.<init> edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.<init> edu.umd.cloud9.io.array.ArrayListWritable<org.apache.hadoop.io.Text>.<init> edu.umd.cloud9.io.array.ArrayListWritable<org.apache.hadoop.io.Text>.<init>'
'ivory.lsh.bitext.FindParallelSentencePairs.MyReducer.reduce','edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.clear edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.clear edu.umd.cloud9.io.array.ArrayListWritable<org.apache.hadoop.io.Text>.clear edu.umd.cloud9.io.array.ArrayListWritable<org.apache.hadoop.io.Text>.clear edu.umd.cloud9.io.pair.PairOfInts.getLeftElement edu.umd.cloud9.io.pair.PairOfInts.getRightElement edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.isEmpty edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.size edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.isEmpty edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.size edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.isEmpty edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.size edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.size edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.size edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.size edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.size edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.get edu.umd.cloud9.io.array.ArrayListWritable<org.apache.hadoop.io.Text>.get edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.size edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.get edu.umd.cloud9.io.array.ArrayListWritable<org.apache.hadoop.io.Text>.get edu.umd.cloud9.io.array.ArrayListWritable<org.apache.hadoop.io.Text>.get edu.umd.cloud9.io.array.ArrayListWritable<org.apache.hadoop.io.Text>.get'
'ivory.lsh.pwsim.GenerateChunkedPermutedTables.MyMapper.configure','edu.umd.cloud9.io.SequenceFileUtils.readValues edu.umd.cloud9.io.SequenceFileUtils.readValues'
'ivory.smrf.model.constrained.GreedyConstrainedMRFBuilder.getCost','edu.umd.cloud9.util.map.HMapKF<java.lang.String>.containsKey edu.umd.cloud9.util.map.HMapKF<java.lang.String>.get'
'edu.isi.mavuno.app.mine.HarvestParaphraseCandidates.MyReducer.reduce','edu.umd.cloud9.util.map.HMapKL<org.apache.hadoop.io.Text>.clear edu.umd.cloud9.util.map.HMapKL<org.apache.hadoop.io.Text>.increment edu.umd.cloud9.util.map.HMapKL<org.apache.hadoop.io.Text>.entrySet edu.umd.cloud9.util.map.MapKL.Entry<org.apache.hadoop.io.Text>.getKey edu.umd.cloud9.util.map.MapKL.Entry<org.apache.hadoop.io.Text>.getValue edu.umd.cloud9.util.map.HMapKL<org.apache.hadoop.io.Text>.entrySet edu.umd.cloud9.util.map.MapKL.Entry<org.apache.hadoop.io.Text>.getKey edu.umd.cloud9.util.map.MapKL.Entry<org.apache.hadoop.io.Text>.getValue'
'edu.isi.mavuno.app.ie.HarvestUDAPInstances.MyReducer.reduce','edu.umd.cloud9.util.map.HMapKF<java.lang.String>.<init> edu.umd.cloud9.util.map.HMapKF<org.apache.hadoop.io.Text>.<init> edu.umd.cloud9.util.map.HMapKL<org.apache.hadoop.io.Text>.clear edu.umd.cloud9.util.map.HMapKL<java.lang.String>.clear edu.umd.cloud9.util.map.HMapKL<java.lang.String>.increment edu.umd.cloud9.util.map.HMapKF<java.lang.String>.put edu.umd.cloud9.util.map.HMapKL<org.apache.hadoop.io.Text>.increment edu.umd.cloud9.util.map.HMapKF<org.apache.hadoop.io.Text>.put edu.umd.cloud9.util.map.HMapKF<java.lang.String>.put edu.umd.cloud9.util.map.HMapKF<java.lang.String>.getEntriesSortedByValue'
'edu.isi.mavuno.app.ie.HarvestUDAPInstances.MyReducer.normalizeProbs','edu.umd.cloud9.util.map.HMapKF.keySet edu.umd.cloud9.util.map.HMapKF.get edu.umd.cloud9.util.map.HMapKF.get edu.umd.cloud9.util.map.HMapKF.put'
'edu.isi.mavuno.app.ie.HarvestUDAPInstances.MyReducer.updateListProbs','edu.umd.cloud9.util.map.HMapKF<org.apache.hadoop.io.Text>.<init> edu.umd.cloud9.util.map.HMapKF<org.apache.hadoop.io.Text>.keySet edu.umd.cloud9.util.map.HMapKF<java.lang.String>.get edu.umd.cloud9.util.map.HMapKL<org.apache.hadoop.io.Text>.get edu.umd.cloud9.util.map.HMapKL<java.lang.String>.get edu.umd.cloud9.util.map.HMapKF<org.apache.hadoop.io.Text>.put'
'edu.isi.mavuno.app.ie.HarvestUDAPInstances.MyReducer.updateInstanceProbs','edu.umd.cloud9.util.map.HMapKF<java.lang.String>.<init> edu.umd.cloud9.util.map.HMapKF<java.lang.String>.keySet edu.umd.cloud9.util.map.HMapKF<org.apache.hadoop.io.Text>.get edu.umd.cloud9.util.map.HMapKF<java.lang.String>.put'
'com.twitter.corpus.data.HtmlStatusBlockReader.next','edu.umd.cloud9.io.pair.PairOfLongString.getLeftElement edu.umd.cloud9.io.pair.PairOfLongString.getRightElement'
'edu.umd.hooka.alignment.IndexedFloatArray.getTranslations','edu.umd.cloud9.util.array.ArrayListOfInts.<init> edu.umd.cloud9.util.array.ArrayListOfInts.add edu.umd.cloud9.util.array.ArrayListOfInts.add edu.umd.cloud9.util.array.ArrayListOfInts.trimToSize edu.umd.cloud9.util.array.ArrayListOfInts.getArray'
'edu.umd.hooka.alignment.IndexedFloatArray.getTranslationsWithProbs','edu.umd.cloud9.io.pair.PairOfFloatInt.<init> edu.umd.cloud9.io.pair.PairOfFloatInt.<init>'
'edu.umd.hooka.alignment.IndexedFloatArray.getTranslationsWithProbsAsList','edu.umd.cloud9.io.pair.PairOfFloatInt.<init> edu.umd.cloud9.io.pair.PairOfFloatInt.<init>'
'cc.mrlda.InformedPrior.exportTerms','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.<init> edu.umd.cloud9.io.array.ArrayListOfIntsWritable.clear edu.umd.cloud9.io.array.ArrayListOfIntsWritable.add'
'cc.mrlda.InformedPrior.importEta','edu.umd.cloud9.util.map.HMapIV<java.util.Set<java.lang.Integer>>.<init> edu.umd.cloud9.io.array.ArrayListOfIntsWritable.<init> edu.umd.cloud9.io.array.ArrayListOfIntsWritable.iterator edu.umd.cloud9.util.map.HMapIV<java.util.Set<java.lang.Integer>>.put'
'ivory.core.data.document.IntDocVectorsForwardIndex.main','edu.umd.cloud9.debug.MemoryUsageUtils.getUsedMemory edu.umd.cloud9.debug.MemoryUsageUtils.getUsedMemory'
'ivory.core.data.index.IntPostingsForwardIndex.main','edu.umd.cloud9.debug.MemoryUsageUtils.getUsedMemory edu.umd.cloud9.debug.MemoryUsageUtils.getUsedMemory'
'ivory.core.data.document.LazyTermDocVector.write','edu.umd.cloud9.util.array.ArrayListOfInts.getArray edu.umd.cloud9.util.array.ArrayListOfInts.size edu.umd.cloud9.util.array.ArrayListOfInts.size'
'ivory.ptc.sampling.LengthCountCriterion.initialize','edu.umd.cloud9.util.map.HMapII.<init> edu.umd.cloud9.util.map.HMapII.put'
'ivory.ptc.sampling.LengthCountCriterion.meets','edu.umd.cloud9.util.map.HMapII.containsKey edu.umd.cloud9.util.map.HMapII.get edu.umd.cloud9.util.map.HMapII.put'
'ivory.smrf.model.importance.LinearImportanceModel.configure','edu.umd.cloud9.util.map.HMapKF<java.lang.String>.clear edu.umd.cloud9.util.map.HMapKF<java.lang.String>.put'
'ivory.smrf.model.importance.LinearImportanceModel.computeFeatureValue','edu.umd.cloud9.util.map.HMapKF<java.lang.String>.containsKey edu.umd.cloud9.util.map.HMapKF<java.lang.String>.get edu.umd.cloud9.util.map.HMapKF<java.lang.String>.get'
'ivory.smrf.model.importance.LinearImportanceModel.readDataStats','edu.umd.cloud9.util.map.HMapKF<java.lang.String>.<init> edu.umd.cloud9.util.map.HMapKF<java.lang.String>.put'
'ivory.ptc.sampling.LinkCountCriterion.initialize','edu.umd.cloud9.util.map.HMapII.<init> edu.umd.cloud9.util.map.HMapII.put'
'ivory.ptc.sampling.LinkCountCriterion.meets','edu.umd.cloud9.util.map.HMapII.containsKey edu.umd.cloud9.util.map.HMapII.get edu.umd.cloud9.util.map.HMapII.put'
'ivory.lsh.data.ListOfIntPairs.readFields','edu.umd.cloud9.io.pair.PairOfInts.<init> edu.umd.cloud9.io.pair.PairOfInts.readFields'
'ivory.lsh.data.ListOfIntPairs.write','edu.umd.cloud9.io.pair.PairOfInts.write'
'ivory.lsh.data.ListOfIntPairs.addPair','edu.umd.cloud9.io.pair.PairOfInts.<init>'
'ivory.lsh.data.ListOfIntPairs.setEIds','edu.umd.cloud9.io.pair.PairOfInts.getLeftElement edu.umd.cloud9.util.array.ArrayListOfInts.add'
'ivory.lsh.data.ListOfIntPairs.setFIds','edu.umd.cloud9.io.pair.PairOfInts.getRightElement edu.umd.cloud9.util.array.ArrayListOfInts.add'
'ivory.smrf.model.expander.MRFExpander.getVocabulary','edu.umd.cloud9.util.map.HMapIV<java.lang.String>.<init> edu.umd.cloud9.util.map.HMapIV<java.lang.String>.put edu.umd.cloud9.util.map.HMapIV<java.lang.String>.get'
'ivory.core.index.MergeGlobalStatsAcrossIndexSegments.MyMapper.map','edu.umd.cloud9.io.pair.PairOfIntLong.set'
'ivory.core.index.MergeGlobalStatsAcrossIndexSegments.MyReducer.reduce','edu.umd.cloud9.io.pair.PairOfIntLong.getLeftElement edu.umd.cloud9.io.pair.PairOfIntLong.getRightElement'
'ivory.lsh.data.MinhashSignature.MinhashSignature','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.<init> edu.umd.cloud9.io.array.ArrayListOfIntsWritable.<init> edu.umd.cloud9.io.array.ArrayListOfIntsWritable.<init>'
'ivory.lsh.data.MinhashSignature.readFields','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.readFields'
'ivory.lsh.data.MinhashSignature.write','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.write'
'ivory.lsh.data.MinhashSignature.get','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.get'
'ivory.lsh.data.MinhashSignature.add','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.add'
'ivory.lsh.data.MinhashSignature.set','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.set'
'ivory.lsh.data.MinhashSignature.size','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.size'
'ivory.lsh.data.MinhashSignature.hashCode','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.toString'
'ivory.lsh.data.MinhashSignature.hammingDistance','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.size edu.umd.cloud9.io.array.ArrayListOfIntsWritable.get edu.umd.cloud9.io.array.ArrayListOfIntsWritable.get'
'ivory.lsh.data.MinhashSignature.toString','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.size edu.umd.cloud9.io.array.ArrayListOfIntsWritable.size edu.umd.cloud9.io.array.ArrayListOfIntsWritable.size'
'ivory.lsh.data.MinhashSignature.perm','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.getArray edu.umd.cloud9.io.array.ArrayListOfIntsWritable.getArray edu.umd.cloud9.io.array.ArrayListOfIntsWritable.getArray edu.umd.cloud9.io.array.ArrayListOfIntsWritable.getArray'
'ivory.lsh.data.MinhashSignature.clear','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.clear'
'ivory.lsh.data.MinhashSignature.containsTerm','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.contains'
'ivory.lsh.data.MinhashSignature.sub','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.<init> edu.umd.cloud9.io.array.ArrayListOfIntsWritable.get edu.umd.cloud9.io.array.ArrayListOfIntsWritable.add'
'ivory.lsh.MinhashSignatureTest.testReadWrite','edu.umd.cloud9.io.SequenceFileUtils.readFile'
'ivory.lsh.data.NBitSignature.perm','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.getArray edu.umd.cloud9.io.array.ArrayListOfIntsWritable.getArray'
'ivory.pwsim.PCP.MyMapper.map','edu.umd.cloud9.io.map.HMapIFW.<init> edu.umd.cloud9.io.map.HMapIFW.put'
'ivory.pwsim.PCP.MyReducer.reduce','edu.umd.cloud9.io.map.HMapIFW.clear edu.umd.cloud9.io.map.HMapIFW.plus edu.umd.cloud9.io.map.HMapIFW.clear edu.umd.cloud9.io.map.HMapIFW.getEntriesSortedByValue edu.umd.cloud9.io.map.HMapIFW.put edu.umd.cloud9.io.map.HMapIFW.getEntriesSortedByValue edu.umd.cloud9.io.map.HMapIFW.put'
'ivory.lsh.data.PairComparator.compare','edu.umd.cloud9.io.pair.PairOfFloatInt.getLeftElement edu.umd.cloud9.io.pair.PairOfFloatInt.getLeftElement edu.umd.cloud9.io.pair.PairOfFloatInt.getLeftElement edu.umd.cloud9.io.pair.PairOfFloatInt.getLeftElement'
'ivory.lsh.PairOfIntSignatureTest.testReadWrite','edu.umd.cloud9.io.SequenceFileUtils.readFile'
'cc.mrlda.ParseCorpus.run','edu.umd.cloud9.io.pair.PairOfInts.getLeftElement edu.umd.cloud9.io.pair.PairOfInts.getRightElement'
'cc.mrlda.ParseCorpus.TokenizeMapper.map','edu.umd.cloud9.io.map.HMapSIW.<init> edu.umd.cloud9.io.map.HMapSIW.increment edu.umd.cloud9.io.map.HMapSIW.keySet edu.umd.cloud9.io.map.HMapSIW.get edu.umd.cloud9.io.pair.PairOfInts.set'
'cc.mrlda.ParseCorpus.TokenizeCombiner.reduce','edu.umd.cloud9.io.pair.PairOfInts.getLeftElement edu.umd.cloud9.io.pair.PairOfInts.getRightElement edu.umd.cloud9.io.pair.PairOfInts.set'
'cc.mrlda.ParseCorpus.TokenizeReducer.reduce','edu.umd.cloud9.io.pair.PairOfInts.getLeftElement edu.umd.cloud9.io.pair.PairOfInts.getRightElement edu.umd.cloud9.io.pair.PairOfInts.set'
'cc.mrlda.ParseCorpus.tokenizeDocument','edu.umd.cloud9.io.pair.PairOfInts.<init>'
'cc.mrlda.ParseCorpus.indexTitle','edu.umd.cloud9.io.FileMerger.mergeSequenceFiles'
'cc.mrlda.ParseCorpus.IndexTermMapper.map','edu.umd.cloud9.io.pair.PairOfInts.getLeftElement edu.umd.cloud9.io.pair.PairOfInts.getLeftElement edu.umd.cloud9.io.pair.PairOfInts.getLeftElement edu.umd.cloud9.io.pair.PairOfInts.getRightElement edu.umd.cloud9.io.pair.PairOfInts.set'
'cc.mrlda.ParseCorpus.IndexDocumentMapper.map','edu.umd.cloud9.util.map.HMapII.clear edu.umd.cloud9.io.map.HMapSIW.keySet edu.umd.cloud9.io.map.HMapSIW.get edu.umd.cloud9.util.map.HMapII.put edu.umd.cloud9.util.map.HMapII.size'
'cc.mrlda.ParseCorpus.compare','edu.umd.cloud9.io.pair.PairOfIntString.getLeftElement edu.umd.cloud9.io.pair.PairOfIntString.getLeftElement edu.umd.cloud9.io.pair.PairOfIntString.getLeftElement edu.umd.cloud9.io.pair.PairOfIntString.getLeftElement edu.umd.cloud9.io.pair.PairOfIntString.getRightElement edu.umd.cloud9.io.pair.PairOfIntString.getRightElement'
'cc.mrlda.ParseCorpus.exportTerms','edu.umd.cloud9.io.pair.PairOfInts.<init> edu.umd.cloud9.io.pair.PairOfInts.getLeftElement edu.umd.cloud9.io.pair.PairOfIntString.<init>'
'ivory.lsh.data.PermutationByBit.PermutationByBit','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.<init> edu.umd.cloud9.io.array.ArrayListOfIntsWritable.add'
'ivory.lsh.data.PermutationByBit.nextPermutation','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.get edu.umd.cloud9.io.array.ArrayListOfIntsWritable.get edu.umd.cloud9.io.array.ArrayListOfIntsWritable.set edu.umd.cloud9.io.array.ArrayListOfIntsWritable.set edu.umd.cloud9.io.array.ArrayListOfIntsWritable.<init>'
'ivory.lsh.data.PermutationByBit.main','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.get edu.umd.cloud9.io.array.ArrayListOfIntsWritable.get edu.umd.cloud9.io.array.ArrayListOfIntsWritable.get edu.umd.cloud9.io.array.ArrayListOfIntsWritable.get edu.umd.cloud9.io.array.ArrayListOfIntsWritable.get edu.umd.cloud9.io.array.ArrayListOfIntsWritable.get'
'ivory.lsh.data.PermutationByBlock.PermutationByBlock','edu.umd.cloud9.util.array.ArrayListOfInts.<init> edu.umd.cloud9.util.array.ArrayListOfInts.add'
'ivory.lsh.data.PermutationByBlock.nextPermutation','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.<init> edu.umd.cloud9.util.array.ArrayListOfInts.getArray edu.umd.cloud9.util.array.ArrayListOfInts.getArray edu.umd.cloud9.util.array.ArrayListOfInts.getArray edu.umd.cloud9.io.array.ArrayListOfIntsWritable.size'
'ivory.lsh.data.PermutationByBlock.addAll','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.contains edu.umd.cloud9.io.array.ArrayListOfIntsWritable.add'
'ivory.core.data.stat.PrefixEncodedGlobalStats.getStats','edu.umd.cloud9.io.pair.PairOfIntLong.<init> edu.umd.cloud9.io.pair.PairOfIntLong.set edu.umd.cloud9.io.pair.PairOfIntLong.<init> edu.umd.cloud9.io.pair.PairOfIntLong.set'
'ivory.core.data.stat.PrefixEncodedGlobalStatsWithIndex.loadFrequentDfMap','edu.umd.cloud9.util.map.HMapKI<java.lang.String>.<init> edu.umd.cloud9.util.map.HMapKI<java.lang.String>.put'
'ivory.core.data.stat.PrefixEncodedGlobalStatsWithIndex.getDF','edu.umd.cloud9.util.map.HMapKI<java.lang.String>.get'
'ivory.core.data.stat.PrefixEncodedGlobalStatsWithIndex.loadFrequentCfMap','edu.umd.cloud9.util.map.HMapKL<java.lang.String>.<init> edu.umd.cloud9.util.map.HMapKL<java.lang.String>.put'
'ivory.core.data.stat.PrefixEncodedGlobalStatsWithIndex.getCF','edu.umd.cloud9.util.map.HMapKL<java.lang.String>.get'
'ivory.core.data.stat.PrefixEncodedGlobalStatsWithIndex.getStats','edu.umd.cloud9.io.pair.PairOfIntLong.<init> edu.umd.cloud9.util.map.HMapKI<java.lang.String>.get edu.umd.cloud9.util.map.HMapKL<java.lang.String>.get edu.umd.cloud9.io.pair.PairOfIntLong.set edu.umd.cloud9.io.pair.PairOfIntLong.set edu.umd.cloud9.io.pair.PairOfIntLong.<init> edu.umd.cloud9.io.pair.PairOfIntLong.set'
'ivory.app.PreprocessClueWebEnglish.run','edu.umd.cloud9.collection.clue.ClueWarcDocnoMappingBuilder.<init> edu.umd.cloud9.collection.clue.ClueWarcDocnoMappingBuilder.build edu.umd.cloud9.collection.clue.ClueWarcDocnoMapping.getCanonicalName'
'ivory.app.PreprocessClueWebEnglishMultipleSegments.run','edu.umd.cloud9.collection.clue.ClueWarcDocnoMapping.getCanonicalName'
'ivory.app.PreprocessGov2.run','edu.umd.cloud9.collection.trecweb.TrecWebDocnoMappingBuilder.<init> edu.umd.cloud9.collection.trecweb.TrecWebDocnoMappingBuilder.build edu.umd.cloud9.collection.trecweb.Gov2DocnoMapping.getCanonicalName'
'ivory.lsh.bitext.PreprocessHelper.createFDocVector','edu.umd.cloud9.io.map.HMapSIW.size edu.umd.cloud9.io.map.HMapIFW.<init> edu.umd.cloud9.io.map.HMapSIW.entrySet edu.umd.cloud9.util.map.MapKI.Entry<java.lang.String>.getKey edu.umd.cloud9.util.map.MapKI.Entry<java.lang.String>.getValue'
'ivory.lsh.bitext.PreprocessHelper.createFDocVectors','edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.<init> edu.umd.cloud9.io.array.ArrayListWritable<org.apache.hadoop.io.Text>.<init> edu.umd.cloud9.io.map.HMapSIW.<init> edu.umd.cloud9.io.map.HMapSIW.increment edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.add edu.umd.cloud9.io.array.ArrayListWritable<org.apache.hadoop.io.Text>.add'
'ivory.lsh.bitext.PreprocessHelper.createEDocVector','edu.umd.cloud9.io.map.HMapSIW.<init> edu.umd.cloud9.io.map.HMapSFW.<init> edu.umd.cloud9.io.map.HMapSIW.increment edu.umd.cloud9.io.map.HMapSIW.size'
'ivory.lsh.bitext.PreprocessHelper.createEDocVectors','edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.<init> edu.umd.cloud9.io.array.ArrayListWritable<org.apache.hadoop.io.Text>.<init> edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.add edu.umd.cloud9.io.array.ArrayListWritable<org.apache.hadoop.io.Text>.add'
'ivory.lsh.bitext.PreprocessHelper.getESentences','edu.umd.cloud9.io.array.ArrayListWritable<org.apache.hadoop.io.Text>.<init> edu.umd.cloud9.io.array.ArrayListWritable<org.apache.hadoop.io.Text>.add edu.umd.cloud9.io.array.ArrayListOfIntsWritable.add'
'ivory.lsh.bitext.PreprocessHelper.getFSentences','edu.umd.cloud9.io.array.ArrayListWritable<org.apache.hadoop.io.Text>.<init> edu.umd.cloud9.io.array.ArrayListWritable<org.apache.hadoop.io.Text>.add edu.umd.cloud9.io.array.ArrayListOfIntsWritable.add'
'ivory.app.PreprocessMedline.run','edu.umd.cloud9.collection.medline.MedlineDocnoMappingBuilder.<init> edu.umd.cloud9.collection.medline.MedlineDocnoMappingBuilder.build edu.umd.cloud9.collection.medline.MedlineCitationInputFormat.getCanonicalName edu.umd.cloud9.collection.medline.MedlineDocnoMapping.getCanonicalName'
'ivory.core.driver.PreprocessTRECChinese.run','edu.umd.cloud9.collection.trec.TrecDocnoMappingBuilder.<init> edu.umd.cloud9.collection.trec.TrecDocnoMappingBuilder.setConf edu.umd.cloud9.collection.trec.TrecDocnoMappingBuilder.run edu.umd.cloud9.collection.trec.TrecDocumentInputFormat.getCanonicalName edu.umd.cloud9.collection.trec.TrecDocnoMapping.getCanonicalName'
'ivory.core.driver.PreprocessTextCollection.run','edu.umd.cloud9.collection.line.NumberTextDocuments.<init> edu.umd.cloud9.collection.line.NumberTextDocuments.setConf edu.umd.cloud9.collection.line.NumberTextDocuments.run'
'ivory.app.PreprocessTrec45.run','edu.umd.cloud9.collection.trec.TrecDocnoMappingBuilder.<init> edu.umd.cloud9.collection.trec.TrecDocnoMappingBuilder.build edu.umd.cloud9.collection.trec.TrecDocumentInputFormat.getCanonicalName edu.umd.cloud9.collection.trec.TrecDocnoMapping.getCanonicalName'
'ivory.core.driver.PreprocessWikipedia.run','edu.umd.cloud9.collection.wikipedia.BuildWikipediaDocnoMapping.<init> edu.umd.cloud9.collection.wikipedia.BuildWikipediaDocnoMapping.setConf edu.umd.cloud9.collection.wikipedia.BuildWikipediaDocnoMapping.run edu.umd.cloud9.collection.wikipedia.RepackWikipedia.<init> edu.umd.cloud9.collection.wikipedia.RepackWikipedia.setConf edu.umd.cloud9.collection.wikipedia.RepackWikipedia.run edu.umd.cloud9.collection.wikipedia.WikipediaDocnoMapping.getCanonicalName'
