@relation neo4j

@attribute fqCaller string
@attribute fqCalls string

@data
'org.animotron.statement.query.AbstractQuery.evaluate','org.neo4j.graphdb.Path.length org.neo4j.graphdb.Path.lastRelationship org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.length org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.length org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.endNode org.neo4j.graphdb.Path.length org.neo4j.graphdb.Path.lastRelationship org.neo4j.graphdb.Path.length org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.length org.neo4j.graphdb.Path.lastRelationship org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.length org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.length org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.length org.neo4j.graphdb.Path.lastRelationship org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.length org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.length org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.length org.neo4j.graphdb.Path.startNode org.neo4j.graphdb.Path.lastRelationship org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.length org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.length org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.length org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Path.endNode org.neo4j.graphdb.Node.equals org.neo4j.graphdb.Path.length org.neo4j.graphdb.Path.lastRelationship org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.getStartNode org.neo4j.graphdb.Path.endNode org.neo4j.graphdb.Relationship.equals org.neo4j.graphdb.Path.length org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.length org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.length org.neo4j.graphdb.Path.lastRelationship org.neo4j.graphdb.Relationship.getStartNode org.neo4j.graphdb.Path.endNode org.neo4j.graphdb.Relationship.getStartNode'
'org.animotron.statement.query.AbstractQuery.filtering','org.neo4j.graphdb.Relationship.getStartNode org.neo4j.graphdb.index.IndexHits<org.neo4j.graphdb.Relationship>.close'
'org.animotron.statement.query.AbstractQuery.setFiltering','org.neo4j.graphdb.traversal.TraversalDescription.traverse'
'org.animotron.statement.query.AbstractQuery.collectUSEs','org.neo4j.graphdb.Node.getRelationships org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Relationship.getEndNode'
'org.animotron.statement.query.AbstractQuery.getUSEs','org.neo4j.graphdb.traversal.TraversalDescription.traverse'
'org.animotron.statement.query.AbstractQuery.getClosestIntersection','org.neo4j.graphdb.Path.relationships org.neo4j.graphdb.Path.relationships'
'org.animotron.statement.query.AbstractQuery.getIntersectionChecktravers','org.neo4j.kernel.Traversal.description'
'org.animotron.statement.query.AbstractQuery.firstRelationsip','org.neo4j.graphdb.Path.relationships'
'org.animotron.statement.query.AbstractQuery.getUSEtravers','org.neo4j.kernel.Traversal.description'
'org.animotron.statement.query.AbstractQuery.getDirectedTravers','org.neo4j.kernel.Traversal.description'
